rep,safe_prevented_harm_fraction,random_prevented_harm_fraction,delta_prevented_harm_fraction,safe_mean_slice_deployed_dice,random_mean_slice_deployed_dice,delta_mean_slice_deployed_dice,safe_mean_patient_3d_deployed_dice,random_mean_patient_3d_deployed_dice,delta_mean_patient_3d_deployed_dice
109,0.9010380622837371,0.8600692041522491,0.040968858131487984,0.6401652790761728,0.6195353694300909,0.020629909646081912,0.7142955551789559,0.7173239435088155,-0.0030283883298595216
110,0.9251851851851852,0.8653333333333334,0.05985185185185182,0.6431323456351858,0.6204793865184143,0.022652959116771565,0.7119352057545237,0.7087594933936752,0.0031757123608485704
111,0.8760650658404338,0.8182029434546862,0.057862122385747505,0.6559618488756943,0.6312777976903223,0.02468405118537198,0.735423456985771,0.7393833818793499,-0.003959924893578881
112,0.8763277693474962,0.803186646433991,0.07314112291350527,0.6567208619028938,0.6259909864459821,0.03072987545691175,0.736972326739897,0.7346632322407964,0.00230909449910055
113,0.9224,0.84792,0.07447999999999999,0.6648324788779163,0.6418718061428993,0.022960672735017007,0.7537271254545603,0.7507753877289265,0.0029517377256338406
114,0.9016522423288749,0.8452399685287174,0.05641227380015745,0.6507380352573401,0.6306585049122976,0.020079530345042507,0.7308069889789359,0.7344723904127916,-0.0036654014338556307
115,0.9113712374581939,0.8206521739130436,0.09071906354515036,0.6520432885285915,0.625358779270338,0.026684509258253497,0.7318742570597591,0.7331930722096333,-0.0013188151498741973
116,0.9027673896783844,0.8428571428571429,0.059910246821241575,0.6686624075333696,0.6441087486945175,0.024553658838852077,0.7756996603507943,0.7759872535031226,-0.0002875931523282915
117,0.8946540880503144,0.8080974842767296,0.08655660377358487,0.6413946022979146,0.6084495185882703,0.03294508370964422,0.7313589518122389,0.7293398853278537,0.0020190664843852124
118,0.8988853503184714,0.8294585987261147,0.06942675159235667,0.6218961991689036,0.5943309082925201,0.027565290876383486,0.7003522342798815,0.7017433417979672,-0.001391107518085688
119,0.9030075187969925,0.8398496240601505,0.06315789473684197,0.6391779801942301,0.6148721371274908,0.02430584306673933,0.7310273917190953,0.7335969606511544,-0.002569568932059174
120,0.8954443614637789,0.8318894697535475,0.06355489171023143,0.6457324035393958,0.623120117862946,0.022612285676449795,0.733681532795784,0.7364290806236686,-0.0027475478278846666
121,0.901689708141321,0.8386328725038403,0.06305683563748066,0.6396788234099888,0.6187505973906042,0.0209282260193846,0.7332167912664628,0.7344575004274307,-0.0012407091609679677
122,0.8903394255874674,0.8190600522193211,0.07127937336814627,0.6762651263565059,0.6526759611811117,0.023589165175394222,0.7680122117537854,0.771555999034425,-0.003543787280639532
123,0.8850658857979502,0.8270131771595899,0.05805270863836032,0.6849352533010337,0.6637966132916662,0.021138640009367493,0.7855512674402925,0.7856630508740093,-0.00011178343371687216
124,0.9033778476040848,0.8346425765907306,0.0687352710133542,0.6852231190630276,0.662886815464799,0.02233630359822858,0.7767757267060538,0.7757279124826424,0.0010478142234113808
125,0.9089376053962901,0.8124789207419898,0.0964586846543003,0.6753209585724251,0.6451113327470457,0.03020962582537945,0.7757391012957646,0.7709624876704508,0.004776613625313786
126,0.8995594713656387,0.8281057268722467,0.07145374449339204,0.6655475294877943,0.6422850928830552,0.023262436604739034,0.7706610343447439,0.7723751058017375,-0.0017140714569936488
127,0.8988416988416988,0.8152123552123554,0.08362934362934349,0.6647006541257541,0.639025148181372,0.02567550594438206,0.7467836069529644,0.7451227501719215,0.0016608567810428854
128,0.8558797524314765,0.8081343943412909,0.04774535809018565,0.6386692949808348,0.6141126899647297,0.024556605016105126,0.7073143443912537,0.7119675147204698,-0.004653170329216083
129,0.9024390243902439,0.8431943351691581,0.05924468922108583,0.6535628444300003,0.6329156832439174,0.020647161186082896,0.7496279773268382,0.7513894284281871,-0.0017614511013489542
130,0.8696629213483146,0.8051685393258428,0.06449438202247182,0.6659854918964959,0.6423071621667447,0.023678329729751257,0.7569780714839138,0.7633068323815857,-0.00632876089767187
131,0.8812260536398467,0.8150191570881227,0.06620689655172407,0.6663275353918302,0.6393314289910788,0.026996106400751452,0.7457681300542165,0.7466251300578943,-0.0008570000036778325
132,0.8773354995938262,0.8058489033306255,0.07148659626320064,0.6458897379326078,0.6198278976944133,0.026061840238194578,0.7467971489459088,0.7487471747386019,-0.0019500257926930997
133,0.9109639440765268,0.8348050036791758,0.07615894039735105,0.6651792370628219,0.6400134569761258,0.02516578008669612,0.7604693546494059,0.7608502236720891,-0.00038086902268319456
134,0.8807017543859649,0.8387368421052631,0.04196491228070176,0.6708743004203763,0.6493618577101881,0.021512442710188262,0.7458405970553649,0.7504150041772853,-0.004574407121920476
135,0.9099307159353349,0.8455735180908391,0.06435719784449578,0.6831252590408678,0.6596059454442663,0.023519313596601532,0.7797024900586166,0.7792145229510152,0.0004879671076013503
136,0.9028852920478536,0.8484166080225194,0.054468684025334224,0.6548026678171073,0.6354092706094407,0.01939339720766653,0.7521032827454205,0.7547782732897994,-0.002674990544378919
137,0.922173274596182,0.8555800293685756,0.06659324522760646,0.6461090722138162,0.6227679695686363,0.023341102645179856,0.7482310970601709,0.7473423417748372,0.00088875528533372
138,0.8920225624496374,0.8339242546333603,0.05809830781627712,0.6460845129861966,0.6212411500102516,0.024843362975945027,0.7272958579408356,0.7302392226524479,-0.002943364711612273
139,0.9282894736842106,0.8588157894736842,0.06947368421052635,0.6453818925720561,0.6213829787713802,0.02399891380067598,0.7185789342458698,0.718107798789877,0.000471135455992866
140,0.9131054131054132,0.8465811965811966,0.06652421652421658,0.6279694473560307,0.6054075027701444,0.02256194458588623,0.7209274419722056,0.7248494121388284,-0.003921970166622768
141,0.9043097151205259,0.85018261504748,0.054127100073045886,0.6573118463785158,0.6343579699431181,0.022953876435397702,0.7577957200597628,0.7579662115171684,-0.00017049145740555272
142,0.8707782672540382,0.8102055800293686,0.060572687224669575,0.6766140884201367,0.6521412594993276,0.024472828920809153,0.756044676810641,0.7568495378038236,-0.0008048609931825546
143,0.9203798392987582,0.8490869247626005,0.07129291453615771,0.6544979496493668,0.6281819581517775,0.02631599149758934,0.7361620967674215,0.7346513560755801,0.001510740691841428
144,0.9213759213759214,0.8212121212121213,0.10016380016380011,0.6412243633980595,0.6139909713801541,0.027233392017905422,0.7282772407531956,0.7251387880492484,0.003138452703947192
145,0.9108087679516251,0.8282690854119427,0.08253968253968247,0.6446939491085301,0.6195418889615589,0.025152060146971134,0.7425879989397136,0.743778028323853,-0.0011900293841393683
146,0.8933002481389578,0.8224979321753516,0.0708023159636062,0.6747929811951686,0.6523313965579052,0.022461584637263443,0.7663257441068626,0.7641260444877049,0.002199699619157669
147,0.8811728395061729,0.826466049382716,0.054706790123456916,0.6826814710324365,0.6617302342645488,0.020951236767887682,0.7723855828718605,0.7755368793679243,-0.0031512964960637158
148,0.8908839779005525,0.8478591160220994,0.04302486187845311,0.6435686316264922,0.6223016282705259,0.02126700335596632,0.7317873798060676,0.7401039640986343,-0.008316584292566764
149,0.9210320562939797,0.8451133698201719,0.07591868647380773,0.6376289836122194,0.6126676803025256,0.024961303309693816,0.7126961201246377,0.7109534088449367,0.001742711279700937
150,0.8968842729970327,0.843545994065282,0.05333827893175069,0.6581936344408168,0.6395529779825665,0.018640656458250304,0.728147930608155,0.730584399898443,-0.002436469290288068
151,0.8924418604651163,0.8394622093023256,0.052979651162790686,0.6748549333592916,0.6517310201888463,0.023123913170445265,0.7568838166891093,0.7596353246309423,-0.002751507941832987
152,0.9214908802537668,0.8555908009516257,0.06590007930214115,0.6403763197371165,0.6191331238908581,0.021243195846258445,0.7467688310159017,0.7500581694214682,-0.0032893384055664443
153,0.8746376811594203,0.8323913043478262,0.042246376811594155,0.6708052644020212,0.6526219806829029,0.01818328371911826,0.7467985163795404,0.7508726640955427,-0.00407414771600223
154,0.8777038269550749,0.8146422628951747,0.06306156405990015,0.6589774948114382,0.6334628694403066,0.025514625371131583,0.7570906851382556,0.7612340525020922,-0.004143367363836581
155,0.8851634534786254,0.7946353730092205,0.09052808046940486,0.6475243509946695,0.6224518086953894,0.02507254229928013,0.7200544104531956,0.7207325873740665,-0.0006781769208709099
156,0.8779783393501805,0.8218050541516245,0.05617328519855602,0.6608826282002501,0.636654872224638,0.02422775597561211,0.7335884327808732,0.7345128399033839,-0.0009244071225107398
157,0.9118869492934331,0.8375727348295927,0.07431421446384034,0.6493469124184477,0.6233625332981577,0.025984379120289947,0.7326675617078948,0.7301904204274946,0.002477141280400219
158,0.9221411192214112,0.8188158961881589,0.10332522303325231,0.6723824077496091,0.6432685060378261,0.029113901711782963,0.7609253098898839,0.7550331676126463,0.005892142277237666
159,0.9095744680851063,0.84209726443769,0.06747720364741638,0.674341558651034,0.6500778801121915,0.02426367853884248,0.7855974938625164,0.7861555303168022,-0.0005580364542857597
160,0.8999280057595392,0.8448524118070555,0.05507559395248374,0.6582849046025129,0.6346267071243947,0.023658197478118148,0.7414250691092047,0.7394046428441913,0.0020204262650134197
161,0.8983451536643026,0.839952718676123,0.05839243498817959,0.6621719672354706,0.6413385601570047,0.020833407078465815,0.7577290408750454,0.7583902373465622,-0.0006611964715167451
162,0.9118541033434651,0.8424772036474165,0.06937689969604854,0.668298971943064,0.6445396945054904,0.023759277437573556,0.7501139709687987,0.7495836774652255,0.0005302935035732537
163,0.9191994069681245,0.8532987398072647,0.06590066716085985,0.6523371465367891,0.6289470330722724,0.023390113464516693,0.7438691894265517,0.7438879190909883,-1.8729664436611948e-05
164,0.8751962323390895,0.8160125588697019,0.05918367346938758,0.6601120784984897,0.6356706393458355,0.024441439152654287,0.7531988255834899,0.7594353764209696,-0.0062365508374796486
165,0.9131859131859131,0.8361998361998362,0.07698607698607696,0.6615345995714861,0.6352132544900577,0.02632134508142836,0.7575794620893928,0.7561601083681082,0.0014193537212845442
166,0.8725099601593626,0.831792828685259,0.04071713147410361,0.6457596039407517,0.6242330320609529,0.021526571879798784,0.7297183614747431,0.7341959303791292,-0.004477568904386109
167,0.8686073957513769,0.8088906372934698,0.05971675845790714,0.6639070063141342,0.638525135564269,0.0253818707498652,0.7583094433346649,0.7606437610353162,-0.0023343177006512894
168,0.9217110573042776,0.8332526230831316,0.08845843422114597,0.649472558583573,0.6239922991681363,0.025480259415436746,0.747911561206659,0.7465031517536549,0.0014084094530041336
169,0.9020618556701031,0.858615611192931,0.04344624447717216,0.637678983932274,0.6155406151696611,0.02213836876261288,0.7132604234642775,0.7164044648637087,-0.003144041399431141
170,0.919889502762431,0.8620165745856353,0.05787292817679568,0.6552527374873018,0.6341743449698616,0.02107839251744026,0.7409236839667274,0.7423931661853561,-0.0014694822186287482
171,0.9150521609538003,0.8533532041728762,0.061698956780924075,0.6678457750332595,0.645605536917021,0.02224023811623843,0.7330089369801065,0.7296864941282871,0.003322442851819374
172,0.8768060836501901,0.836273764258555,0.04053231939163504,0.6579993051903589,0.6368304117190247,0.021168893471334216,0.7422727422384215,0.7467002943891051,-0.004427552150683578
173,0.928122819260293,0.8718771807397069,0.05624563852058617,0.6509012118408228,0.6294605135534288,0.021440698287394033,0.7379555470071034,0.73766730937521,0.000288237631893451
174,0.9177168272794662,0.8421052631578947,0.07561156412157155,0.6709960114711121,0.6471211121339009,0.02387489933721121,0.7659247997020492,0.7630020247880506,0.002922774913998616
175,0.9133333333333333,0.8476666666666667,0.06566666666666665,0.6575138780673502,0.6382404655143763,0.01927341255297388,0.7508468647039589,0.7551646889727911,-0.004317824268832204
176,0.8877245508982036,0.829565868263473,0.05815868263473056,0.6479007374092226,0.6258269322868559,0.022073805122366674,0.7427779004760038,0.745769112029975,-0.002991211553971196
177,0.929283771532185,0.8483227561196737,0.08096101541251133,0.6512941021179176,0.6279533868820315,0.0233407152358861,0.7523028176887433,0.7519872837447348,0.000315533944008517
178,0.9001436781609196,0.8325431034482758,0.0676005747126438,0.6667088357954469,0.6436319566355804,0.02307687915986656,0.750930541084935,0.7520607346385181,-0.0011301935535831253
179,0.9029968454258676,0.839826498422713,0.0631703470031546,0.6565106982017337,0.6357408638440579,0.020769834357675765,0.7443785275977882,0.7452090941078622,-0.0008305665100739601
180,0.8936170212765957,0.8317089910775566,0.06190803019903912,0.6663621741641164,0.6441907521487916,0.022171422015324738,0.766922313971556,0.7709710096667298,-0.004048695695173854
181,0.8852459016393442,0.8379900213827514,0.047255880256592886,0.6563480430356043,0.6343324672898377,0.022015575745766625,0.7430770442678772,0.7441838718986098,-0.0011068276307325542
182,0.8838109992254066,0.8148721920991479,0.06893880712625877,0.655590768003202,0.631623007873223,0.023967760129979032,0.7260492539689523,0.7275409505252053,-0.0014916965562530304
183,0.9140271493212669,0.8524132730015085,0.061613876319758454,0.6802178258092927,0.657150642213142,0.023067183596150675,0.7579385155473326,0.762389312643237,-0.004450797095904346
184,0.9072700296735905,0.8392433234421365,0.06802670623145401,0.6624706563038926,0.6390136594181715,0.023456996885721115,0.753444697898781,0.7517132833800614,0.0017314145187196095
185,0.9267935578330894,0.8409956076134699,0.08579795021961945,0.6638679628276851,0.6352187536743246,0.028649209153360555,0.7572668319799478,0.7538195484398178,0.0034472835401300195
186,0.8818958818958819,0.8292152292152292,0.052680652680652695,0.6498439920342646,0.6267576698315616,0.023086322202703013,0.740164593237148,0.742163101272408,-0.001998508035260027
187,0.8773234200743495,0.8212639405204462,0.056059479553903335,0.685748318484251,0.6610954105569251,0.024652907927325884,0.7868632399151871,0.7902132710782853,-0.003350031163098177
188,0.8888888888888888,0.8195027195027194,0.06938616938616948,0.6627525970641911,0.6399615125470896,0.022791084517101545,0.7602928825607561,0.764397368786935,-0.004104486226178872
189,0.8931888544891641,0.8109133126934985,0.08227554179566554,0.6732266081571029,0.6429220588292913,0.03030454932781157,0.7473254828474919,0.7465179719808763,0.0008075108666155684
190,0.8914910226385636,0.8195940671350508,0.07189695550351283,0.6679503435767934,0.6437286707596167,0.024221672817176687,0.7654180097004617,0.7675810049946487,-0.0021629952941869535
191,0.8729752770673487,0.8082693947144074,0.06470588235294128,0.6408728385536993,0.616354496459974,0.024518342093725276,0.7164900261944259,0.7184317216869477,-0.0019416954925217667
192,0.904407200496586,0.8531967721911856,0.051210428305400346,0.6640573659804124,0.6421806104256012,0.021876755554811278,0.7308477578557202,0.7332333636899447,-0.0023856058342245356
193,0.9095890410958904,0.8147945205479452,0.09479452054794524,0.6697883224541977,0.6436089985879947,0.02617932386620303,0.7692972481127577,0.7684562208825124,0.0008410272302452615
194,0.9055509527754764,0.8251035625517813,0.08044739022369507,0.6276778795898336,0.6019275048364982,0.025750374753335414,0.7193837618598008,0.720028032389401,-0.0006442705296002549
195,0.8889809444904723,0.8151615575807789,0.07381938690969336,0.6580005577099227,0.6342517144274591,0.023748843282463628,0.7645994960405215,0.7714707724023793,-0.006871276361857803
196,0.8844483058210252,0.823023457862728,0.06142484795829717,0.6494072816182946,0.6233594929406033,0.026047788677691308,0.7158831561652514,0.7176789658693069,-0.0017958097040554621
197,0.885861561119293,0.8209867452135493,0.06487481590574373,0.6554205501533864,0.6318585995192152,0.023561950634171214,0.7344598218214662,0.7356764702860622,-0.0012166484645960152
198,0.9080944350758853,0.8355817875210793,0.07251264755480602,0.649787381744673,0.625662671085656,0.024124710659017,0.7433294469207722,0.7440404125030942,-0.0007109655823219763
199,0.8680445151033387,0.8042925278219396,0.06375198728139908,0.671079446210129,0.6486218175953569,0.022457628614772185,0.780671368236584,0.7860660609538698,-0.005394692717285765
200,0.9238539238539238,0.8565656565656565,0.06728826728826731,0.6714917379720429,0.64815376541059,0.02333797256145287,0.7646271776380213,0.7663612976629661,-0.0017341200249447741
201,0.9114982578397213,0.8581881533101046,0.05331010452961671,0.6504220671665307,0.6284275434310358,0.02199452373549493,0.7272062943750262,0.7283920776429099,-0.0011857832678837665
202,0.8936635105608157,0.8260742898761835,0.06758922068463225,0.6449216293596349,0.6184319140159587,0.02648971534367628,0.7273801115318628,0.7291913623145775,-0.0018112507827147128
203,0.8936170212765957,0.8177304964539006,0.07588652482269509,0.646435237085592,0.6212652471110441,0.02516998997454789,0.7229636997355574,0.7258716347955874,-0.0029079350600299536
204,0.894457099468489,0.8355353075170843,0.05892179195140468,0.6525520330773591,0.6292803609729,0.02327167210445913,0.7338048121498363,0.7333064916044402,0.0004983205453961137
205,0.9205955334987593,0.8488006617038876,0.07179487179487176,0.6846446931675816,0.6620325909691707,0.02261210219841092,0.793427106465463,0.7927195861741587,0.0007075202913042755
206,0.9206094627105053,0.8574178027265438,0.06319165998396148,0.6823026150678342,0.6616522337913907,0.020650381276443475,0.7766059414797444,0.7782945071411256,-0.0016885656613812028
207,0.9109433962264151,0.8626415094339623,0.04830188679245273,0.6595512245962698,0.6387357155316791,0.02081550906459073,0.7476444171104165,0.7501345753441493,-0.0024901582337327755
208,0.8926332288401254,0.8225705329153605,0.07006269592476488,0.6563151987623231,0.6333638182493408,0.02295138051298229,0.7561829949221419,0.7564193320433253,-0.00023633712118342753
209,0.9188820722563054,0.869052488070893,0.04982958418541239,0.6666628511268856,0.6469833691793103,0.019679481947575295,0.7655794620792895,0.7674901620600251,-0.001910699980735564
210,0.893286219081272,0.8382332155477032,0.05505300353356879,0.6612987675952836,0.6427589767001617,0.01853979089512192,0.7616966384465701,0.7657004224554458,-0.004003784008875688
211,0.9041379310344828,0.8697241379310345,0.034413793103448276,0.6688594557935656,0.6511244938260976,0.017734961967468044,0.744019870535684,0.7458735413697564,-0.0018536708340723962
212,0.900939985538684,0.837237888647867,0.06370209689081707,0.6624336220790165,0.6380731341639139,0.02436048791510259,0.7624298298552533,0.7623254990333126,0.00010433082194072352
213,0.9141455437448897,0.8334423548650859,0.08070318887980377,0.6485879154821297,0.6244979752913056,0.02408994019082411,0.7383773574845903,0.7350337606125998,0.003343596871990484
214,0.8922749822820695,0.8490432317505316,0.04323175053153783,0.683503799386291,0.6651574097924047,0.018346389593886347,0.7700465318538962,0.7715638869102721,-0.0015173550563759575
215,0.9029968454258676,0.8395110410094636,0.06348580441640395,0.6268565571211714,0.6018158620543825,0.025040695066788854,0.7233482253365302,0.7251200342760202,-0.0017718089394900272
216,0.9097387173396675,0.8309580364212193,0.07878068091844814,0.6388364661756285,0.6126499090165393,0.02618655715908924,0.7235057072023423,0.7221801241852346,0.0013255830171077232
217,0.9180834621329211,0.8453632148377125,0.07272024729520865,0.6700108763698738,0.6460069656805378,0.02400391068933594,0.7494637878279055,0.7472674188668714,0.0021963689610340342
218,0.8922413793103449,0.8461206896551724,0.046120689655172464,0.6639048839080202,0.6445068850651566,0.01939799884286353,0.755790531594388,0.760324498509817,-0.004533966915428955
219,0.8649270913277053,0.8108211818879507,0.054105909439754574,0.6480895091574588,0.6239883439084428,0.024101165249015954,0.7523534193681869,0.754981492769748,-0.0026280734015611262
220,0.9263301500682128,0.8600272851296044,0.06630286493860849,0.6761049390632866,0.6517190947350402,0.02438584432824642,0.7680540852780402,0.7675274403174581,0.0005266449605820789
221,0.926131850675139,0.8525019857029388,0.07362986497220025,0.6604538055264877,0.638054769382023,0.0223990361444647,0.7369798590194383,0.7368861738089569,9.368521048136458e-05
222,0.9221442246330568,0.8566049776643269,0.06553924696872993,0.6483085991074435,0.6250842345985097,0.023224364508933837,0.7314614858717876,0.7309537830926215,0.0005077027791661193
223,0.9100946372239748,0.8423501577287066,0.06774447949526818,0.6566641476089914,0.634895308906299,0.021768838702692417,0.7591662646036218,0.759343817352222,-0.0001775527486002071
224,0.9243515850144092,0.856628242074928,0.06772334293948112,0.6529464163647936,0.6298842008173638,0.02306221554742971,0.7402268425239958,0.736552185585122,0.0036746569388738104
225,0.891520244461421,0.8297173414820473,0.06180290297937363,0.6655771911477015,0.6393174305313687,0.02625976061633284,0.7592030332652123,0.7603907009537485,-0.0011876676885361759
226,0.8830769230769231,0.8329230769230771,0.05015384615384599,0.6718758641716793,0.6484640485005239,0.023411815671155467,0.7649415421722087,0.7654780092737552,-0.0005364671015465339
227,0.9101978691019786,0.8525875190258752,0.05761035007610349,0.6707256115159079,0.6509218461412554,0.01980376537465256,0.7527338715069365,0.7547951501530259,-0.002061278646089404
228,0.8975609756097561,0.8526829268292682,0.044878048780487956,0.643486112330729,0.6203526999710649,0.02313341235966415,0.7056970807191814,0.7106385360691627,-0.004941455349981361
229,0.8994826311899483,0.8543976348854396,0.045084996304508684,0.6723242357960841,0.6527517596718956,0.019572476124188554,0.7683584515638641,0.7721785514830832,-0.0038200999192191665
230,0.8650852483320979,0.8116382505559674,0.05344699777613049,0.6553252073501455,0.6343386998522725,0.020986507497873008,0.7362515442407069,0.7408309661477668,-0.004579421907059844
231,0.875625446747677,0.8082916368834884,0.06733380986418858,0.6654100232907684,0.6399206928166664,0.025489330474101957,0.7409849727672342,0.7443388275163294,-0.0033538547490952197
232,0.8699186991869918,0.8136733185513674,0.05624538063562445,0.6525985419365316,0.6262748101077424,0.02632373182878911,0.7115646548571902,0.7154240316157311,-0.0038593767585408667
233,0.9079341317365269,0.8345808383233534,0.07335329341317354,0.6590585822436231,0.6374206465229677,0.02163793572065542,0.7453050283994677,0.7460743776652476,-0.0007693492657799839
234,0.8947778643803586,0.819095869056898,0.07568199532346054,0.6538152560490763,0.6254055583268757,0.02840969772220059,0.7226535803669775,0.7191720837395981,0.003481496627379399
235,0.917135961383749,0.825422365245374,0.09171359613837493,0.6612512782835797,0.6339382953323422,0.027312982951237408,0.7673741598975848,0.766357075726716,0.001017084170868876
236,0.9018067556952082,0.8337784760408484,0.06802827965435976,0.6417641888045427,0.6183471313123262,0.023417057492216453,0.741939035421986,0.7434179799161068,-0.0014789444941207819
237,0.8956661316211878,0.8241573033707865,0.07150882825040128,0.6325347580401107,0.6066699581882484,0.025864799851862297,0.7271089073217456,0.7277744972270563,-0.0006655899053107373
238,0.8992918961447679,0.821164437450826,0.07812745869394189,0.6499559605877862,0.6252144074486627,0.024741553139123407,0.744724602864014,0.7469716567020945,-0.0022470538380805483
239,0.915100453661698,0.8716785482825664,0.0434219053791316,0.6453341003398811,0.6240711301963329,0.021262970143548277,0.7149504988445793,0.7121450720344766,0.0028054268101026514
240,0.9244868035190615,0.8635630498533725,0.06092375366568903,0.6480305661007797,0.6254263310489204,0.022604235051859267,0.7392418101324628,0.7390959951136287,0.00014581501883415005
241,0.8800335570469798,0.8192114093959733,0.060822147651006575,0.6811668851252566,0.6593075670063298,0.02185931811892683,0.7529855490636425,0.7571971532378899,-0.004211604174247485
242,0.9385610347615198,0.8540016168148747,0.08455941794664501,0.6503635734679398,0.6272397275271755,0.02312384594076433,0.7356523676265901,0.7345144431403419,0.0011379244862482762
243,0.9034003091190108,0.845595054095827,0.05780525502318379,0.6629040465081406,0.639239080291399,0.023664966216741634,0.7457854802406306,0.7466853544128527,-0.0008998741722220371
244,0.8850758180367119,0.8205107741420591,0.06456504389465278,0.6784140674981702,0.6527945748514095,0.025619492646760778,0.7784756012055092,0.7787749169486561,-0.00029931574314689957
245,0.9099774943735934,0.846211552888222,0.0637659414853714,0.6548439715968906,0.6323703470858069,0.0224736245110837,0.7357686862940316,0.7372460829454295,-0.0014773966513978998
246,0.9203798392987582,0.8426588750913074,0.07772096420745078,0.648510733274145,0.6232483819935029,0.025262351280642137,0.7431877341856716,0.7429558779174381,0.00023185626823352123
247,0.9234234234234234,0.8272072072072072,0.09621621621621623,0.6509975425524526,0.6226281002524254,0.028369442300027137,0.7580750205824953,0.7556055285035356,0.002469492078959745
248,0.9287305122494433,0.8657015590200446,0.06302895322939861,0.6658427983119112,0.645560253200163,0.020282545111748207,0.7483842274915554,0.7503129668164507,-0.0019287393248952345
