path,relpath,size_bytes,sha256,suffix,category,syntax_ok,route_tokens
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\fcn_r50\seed_20260819\STATE_COMPLETE.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\fcn_r50\seed_20260819\STATE_COMPLETE.json,228,c6e30d1ae4691a5673575fd5f63f90719049639181a605dc21185b8d8caa8a72,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\fcn_r50\seed_20260819\state_summary.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\fcn_r50\seed_20260819\state_summary.json,449,48517dd2369dcda00cb4370d9c05a5b440e472a58e9829693ee3d6c52b0c3abb,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\fcn_r50\seed_20260820\STATE_COMPLETE.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\fcn_r50\seed_20260820\STATE_COMPLETE.json,228,2012794e6e3db14f8131e6ad483aec95601eb39be183db7f4bb5c71a52f674ad,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\fcn_r50\seed_20260820\state_summary.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\fcn_r50\seed_20260820\state_summary.json,449,8dba78d9f30e9a07597e2d3eb337d7c348b6d2d71397bf1c066dd57ff5e6a153,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\fcn_r50\seed_20260821\STATE_COMPLETE.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\fcn_r50\seed_20260821\STATE_COMPLETE.json,228,a925d947eb58108ee60a27dad73bb1579ae04cbdc3d05594a1c953a42cb08541,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\fcn_r50\seed_20260821\state_summary.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\fcn_r50\seed_20260821\state_summary.json,449,4b30c7e263c649bf516edc43af910fc005c335ed64f5c929536b6596f7c6e34f,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\segformer_b0\seed_20260819\STATE_COMPLETE.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\segformer_b0\seed_20260819\STATE_COMPLETE.json,233,52929e0107ec6e62212689d4a918074ba5834bb8b4f158e2d7780b32e66d78c9,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\segformer_b0\seed_20260819\state_summary.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\segformer_b0\seed_20260819\state_summary.json,454,25c6ba097030a273591f638421204dcd6835dede21b02f091fb3655041436826,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\segformer_b0\seed_20260820\STATE_COMPLETE.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\segformer_b0\seed_20260820\STATE_COMPLETE.json,233,6607f12c3bf82adf825abb56bc41da9c2a06dc1d0e03ffe43bcf6b8d1c34456b,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\segformer_b0\seed_20260820\state_summary.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\segformer_b0\seed_20260820\state_summary.json,453,afea2b63e3958c8ecc542cdf5c9a9c1678f87f929937f8618f8221e4e7ca41bd,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\segformer_b0\seed_20260821\STATE_COMPLETE.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\segformer_b0\seed_20260821\STATE_COMPLETE.json,233,5242938beb011c92d908e871c2d7a1c926987f606cb81e7252b4d4ea76c528f0,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\segformer_b0\seed_20260821\state_summary.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\A_to_B\segformer_b0\seed_20260821\state_summary.json,453,ba22031cb141d0d9dc9b7e6073e68c26536eddbbca83430c078704937450a3ab,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\deeplabv3_r50\seed_20260819\STATE_COMPLETE.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\deeplabv3_r50\seed_20260819\STATE_COMPLETE.json,234,aaf9aa80bde9a6bbd16ace598cda2187075d48741757cd8d26d7d007db50b3d9,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\deeplabv3_r50\seed_20260819\state_summary.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\deeplabv3_r50\seed_20260819\state_summary.json,455,de0eb8f2b368d7886c785e8bc40c9fa6f6ef78bc316120314d1062f899fb4b67,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\deeplabv3_r50\seed_20260820\STATE_COMPLETE.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\deeplabv3_r50\seed_20260820\STATE_COMPLETE.json,234,f520c13af7d1a0661fcdd8c5bc63ef74e4cc45edb2da7c1f9f69d4e4ab0f1463,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\deeplabv3_r50\seed_20260820\state_summary.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\deeplabv3_r50\seed_20260820\state_summary.json,455,97c74941c17330350878ea95d4357b74568adfb47665cda6f3a20a3737f7128c,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\deeplabv3_r50\seed_20260821\STATE_COMPLETE.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\deeplabv3_r50\seed_20260821\STATE_COMPLETE.json,234,560c6f0a046e7aec381d512d20dbad5cc9d8fb00ccc229dbf9a5d8bc522a4def,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\deeplabv3_r50\seed_20260821\state_summary.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\deeplabv3_r50\seed_20260821\state_summary.json,455,2f904c706d6ffada5faa3f7d24c136c36ea42a032f26136ef8418c5d6fa5c607,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\fcn_r50\seed_20260819\STATE_COMPLETE.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\fcn_r50\seed_20260819\STATE_COMPLETE.json,228,9a5ecbbb226a08abec4ed970be404ff47dc0fa68c75491c9c9e53732918b0e90,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\fcn_r50\seed_20260819\state_summary.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\fcn_r50\seed_20260819\state_summary.json,449,c98767ebfd0a2af4e7ac009c208b66bc388fb504c5fbc1cce733c79a5332634d,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\fcn_r50\seed_20260820\STATE_COMPLETE.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\fcn_r50\seed_20260820\STATE_COMPLETE.json,228,85a6c456d7fc3e2cb1c7dd73a2c881b7e1e28a11391d87c80f5632b1aff96561,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\fcn_r50\seed_20260820\state_summary.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\fcn_r50\seed_20260820\state_summary.json,433,8d9de9ac56d56be11f6d350acc53c60027a124399b09a76c3e131e3e7aa5840e,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\fcn_r50\seed_20260821\STATE_COMPLETE.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\fcn_r50\seed_20260821\STATE_COMPLETE.json,228,6087e92432e0f289fd0162032a039e10bd81966ea0b7cb6105816fa444a0f621,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\fcn_r50\seed_20260821\state_summary.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\fcn_r50\seed_20260821\state_summary.json,433,a1c0e0720d5d5348eb8ce8e73140445cfac6c6879735a867ecfd7a9ac156e63c,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\segformer_b0\seed_20260819\STATE_COMPLETE.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\segformer_b0\seed_20260819\STATE_COMPLETE.json,233,408b427955cae4c2a49d0fb9ae4afd64210f18dfac02bfdc789d54240ce6d210,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\segformer_b0\seed_20260819\state_summary.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\segformer_b0\seed_20260819\state_summary.json,454,b5f94da29864a8203ec46b72e7d550adf7bac6c4bdce57e189a88826666937f6,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\segformer_b0\seed_20260820\STATE_COMPLETE.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\segformer_b0\seed_20260820\STATE_COMPLETE.json,233,0b8afed58c18f6065b0e43928261a518462ffb0ef7f55617e7d82735e07a4982,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\segformer_b0\seed_20260820\state_summary.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\segformer_b0\seed_20260820\state_summary.json,454,0037200b0d1a1ab38614f6ade69633f628dbd3649a239cd4677420107dd13f39,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\segformer_b0\seed_20260821\STATE_COMPLETE.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\segformer_b0\seed_20260821\STATE_COMPLETE.json,233,0fb5e888607ae7c77be4b7117043df1961d5dd6689640e599b5737d30abc39a7,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\segformer_b0\seed_20260821\state_summary.json,outputs\Q1_R08C0_mnms_source_utility_asset_v1\states\B_to_A\segformer_b0\seed_20260821\state_summary.json,454,60d0445fbccf88e2abec0764e8a93f5b53876e9e2544ac9fb4a3bfd60dea0af7,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C1_mnms_source_only_harm_predictability_audit_v1_fix1\harm_predictability_summary.csv,outputs\Q1_R08C1_mnms_source_only_harm_predictability_audit_v1_fix1\harm_predictability_summary.csv,218,0bfac4db55b5867355496fe3c956eecba8002faac0f61e1f3158cad4d206acb6,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C1_mnms_source_only_harm_predictability_audit_v1_fix1\Q1_R08C1_LOCK.json,outputs\Q1_R08C1_mnms_source_only_harm_predictability_audit_v1_fix1\Q1_R08C1_LOCK.json,691,39fb6883131978147178a04cdc8d9933a8c55f6aba1a3b96d5c79d17aefaec96,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C1_pre_adaptation_harm_predictability_audit_v1_fix2\pre_adaptation_harm_predictability_summary.csv,outputs\Q1_R08C1_pre_adaptation_harm_predictability_audit_v1_fix2\pre_adaptation_harm_predictability_summary.csv,282,ad3fefb925f5ae32b0c703f84a5d3b4f26a65e68a3042af32786ac4d160f6fc1,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08C1_pre_adaptation_harm_predictability_audit_v1_fix2\Q1_R08C1_FIX2_LOCK.json,outputs\Q1_R08C1_pre_adaptation_harm_predictability_audit_v1_fix2\Q1_R08C1_FIX2_LOCK.json,1246,febb920b387fbcd869427f4d95b69cb712231885386831c741b47d8c12e3d0b8,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08D0_risk_aware_policy_evaluation_v1\Q1_R08D0_LOCK.json,outputs\Q1_R08D0_risk_aware_policy_evaluation_v1\Q1_R08D0_LOCK.json,1091,45dcb6c1a05c6365b11724577525f6d272fdb3e8a5cdd39783d0c1e63a10ef57,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08D0_risk_aware_policy_evaluation_v1\risk_policy_summary.csv,outputs\Q1_R08D0_risk_aware_policy_evaluation_v1\risk_policy_summary.csv,222,260ad1377cf45086efcf04b704efea71cbda7eb2d374861b2c201e0b5d711c1b,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08D0p5_source_risk_replay_v1\Q1_R08D0p5_LOCK.json,outputs\Q1_R08D0p5_source_risk_replay_v1\Q1_R08D0p5_LOCK.json,116,f6b52908d66442d591ad72b675eb455f606157411d7cdb95322c5a6e9c6e3d4d,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08D1_safety_utility_pareto_frontier_v1\Q1_R08D1_LOCK.json,outputs\Q1_R08D1_safety_utility_pareto_frontier_v1\Q1_R08D1_LOCK.json,644,7c41353be6ccc4d30676b0312d14e1edf32ccde91d35ea18d7e2906675686be5,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08E0_frozen_safety_operating_point_lock_v1\Q1_R08E0_LOCK.json,outputs\Q1_R08E0_frozen_safety_operating_point_lock_v1\Q1_R08E0_LOCK.json,522,6dff30cd536a64da307450830dde971c47a73a69bf839477ebf0977dfe671374,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08E0p5_frozen_harm_predictor_v1\feature_manifest.json,outputs\Q1_R08E0p5_frozen_harm_predictor_v1\feature_manifest.json,610,9421d80980acc2e0aa61185c0023614d7222dc61f6f7fb36e119acceb00775a4,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08E0p5_frozen_harm_predictor_v1\predictor_lock.json,outputs\Q1_R08E0p5_frozen_harm_predictor_v1\predictor_lock.json,196,cf7108253b081036f3d9fa85d9325526ab1f439c5b533b2a18edeabf19fa8962,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08E1_neopolyp_frozen_risk_inference_v1_fix2\Q1_R08E1_LOCK.json,outputs\Q1_R08E1_neopolyp_frozen_risk_inference_v1_fix2\Q1_R08E1_LOCK.json,255,266a26d75632f9e4f408e12516f6a0cb4df2b54785d965c86d5a8ba760bfd8aa,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08E1_pre_neopolyp_feature_assembly_v1_fix1\Q1_R08E1_PRE_LOCK.json,outputs\Q1_R08E1_pre_neopolyp_feature_assembly_v1_fix1\Q1_R08E1_PRE_LOCK.json,253,66677b7a790a29a0e8afad34e60cd27c6a929cc9999428f8241737da153817a7,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08F0_neopolyp_frozen_risk_aware_external_validation_v1_fix1\Q1_R08F0_LOCK.json,outputs\Q1_R08F0_neopolyp_frozen_risk_aware_external_validation_v1_fix1\Q1_R08F0_LOCK.json,314,a8197e23edee96a0549f2a2200603b642c0d2ea2ce8e463d373ef58657e8adff,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R08F1_risk_distribution_shift_audit_v1_fix1\risk_distribution_shift_summary.json,outputs\Q1_R08F1_risk_distribution_shift_audit_v1_fix1\risk_distribution_shift_summary.json,412,de5621148f9145643eb093d73e15cb0e2e06a68a930e7dafe456eab77697c6b0,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R09A_feature_distribution_shift_audit_v1\Q1_R09A_LOCK.json,outputs\Q1_R09A_feature_distribution_shift_audit_v1\Q1_R09A_LOCK.json,1770,c47aa3f6e5b42c19418a6c8f68f344160b86374ce200dca3a76c8738beb07fea,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R09B_domain_invariant_feature_construction_audit_v1\domain_invariant_feature_audit.csv,outputs\Q1_R09B_domain_invariant_feature_construction_audit_v1\domain_invariant_feature_audit.csv,2498,9ceda8204c6bf4684abeca77d2e085b9557eada67692d62f7490788ba6f1d971,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R09B_domain_invariant_feature_construction_audit_v1\Q1_R09B_LOCK.json,outputs\Q1_R09B_domain_invariant_feature_construction_audit_v1\Q1_R09B_LOCK.json,164,353c5cdc9fd305e1f1a6e45d8101017ad9b9317c64c59471898c68a21a9b7845,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10A1_representation_shift_audit_v1\domain_shift_summary.csv,outputs\Q1_R10A1_representation_shift_audit_v1\domain_shift_summary.csv,71,fd673122ef79a614d205027c06802f4bb3395bde1a40afd080057e756d8c2c04,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10A1_representation_shift_audit_v1\safety_preservation_summary.csv,outputs\Q1_R10A1_representation_shift_audit_v1\safety_preservation_summary.csv,189,966bb6a1cb0e615bd0c2f8a9bc5f1881c903f6be979c0cfe9d9645ac443aae4e,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10A2_3_external_feature_lock_v1\external_feature_lock.csv,outputs\Q1_R10A2_3_external_feature_lock_v1\external_feature_lock.csv,3655717,2baa7391a51e9b1f30f6b956f55df5d8ebbb42f4be0ea0806c87d54255853ffd,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10A2_3_external_feature_lock_v1\removed_columns_audit.csv,outputs\Q1_R10A2_3_external_feature_lock_v1\removed_columns_audit.csv,47,b9e0a6e065f087e4595c111a1dc9a0f3d54b440ba8907eab0f2cffe93e61b568,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10A2_7_external_representation_lock_v1\neopolyp_external_R10A_feature_lock.csv,outputs\Q1_R10A2_7_external_representation_lock_v1\neopolyp_external_R10A_feature_lock.csv,3553099,d45561a018a5ec60721de338857f4e9ce841255cb774c35bf2c6c31b2ae880d4,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10A2_7_external_representation_lock_v1\removed_columns_audit.csv,outputs\Q1_R10A2_7_external_representation_lock_v1\removed_columns_audit.csv,778,82a6b56fd19b3188412373f9059ea031dadd23985685ff4a07c7dd61bff7f5ae,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10A2_selected_external_verification_v1\final_external_asset_lock.csv,outputs\Q1_R10A2_selected_external_verification_v1\final_external_asset_lock.csv,182,5553c755680c1f94ce2e76331d977cbadc5e157ea572a47b5b97e9c3bdad2fdd,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10A2_selected_external_verification_v1\leakage_audit.csv,outputs\Q1_R10A2_selected_external_verification_v1\leakage_audit.csv,655,43b39e06a1dbf46ee9ab39450b3573f2e9ce6ba4bc48c058cb40c0ebddcfe73b,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10D2_DISR_representation_audit_v1\DISR_representation_audit_results.csv,outputs\Q1_R10D2_DISR_representation_audit_v1\DISR_representation_audit_results.csv,273,5736c9f6870b7d5b96f29747c985b0b870a4d2d2211e45f96158d4b978c95780,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10E1_disentanglement_audit_final_v1\R10E1_disentanglement_audit_results.csv,outputs\Q1_R10E1_disentanglement_audit_final_v1\R10E1_disentanglement_audit_results.csv,343,ec22d06ed879c7f579856bf48fb95d47cdd06effab87feca7d9eafd4bfba043a,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10E1_disentanglement_audit_fix1_v2\R10E1_disentanglement_audit_results.csv,outputs\Q1_R10E1_disentanglement_audit_fix1_v2\R10E1_disentanglement_audit_results.csv,436,77985b5a4d774018b1c8543fb045679e555c73c56e94dd25b3b05c1864ac6dbe,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10E1_external_complete_feature_v2\external_complete_invariant_feature_table.csv,outputs\Q1_R10E1_external_complete_feature_v2\external_complete_invariant_feature_table.csv,10126968,49de8939a536ffa641808de200381ac8d26f9e05c563a994fcef319d92cfdd0c,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10E1_external_complete_feature_v3\external_complete_invariant_feature_table_v2.csv,outputs\Q1_R10E1_external_complete_feature_v3\external_complete_invariant_feature_table_v2.csv,10790862,1b5fbc7acb20465352028cfcaf402fec708f52bff0d211d0d55d686425e5d639,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10F1_DASD_audit_v1\R10F1_DASD_audit_results.csv,outputs\Q1_R10F1_DASD_audit_v1\R10F1_DASD_audit_results.csv,343,efe9804049e2a68f8ee7f0a8890eeaa2d363851e58b3b00577d766b0881d7d0f,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10H0_SGUC_metric_reaudit_fix1_v1\R10H0_metric_reaudit_oof_predictions.csv,outputs\Q1_R10H0_SGUC_metric_reaudit_fix1_v1\R10H0_metric_reaudit_oof_predictions.csv,11615402,a5e58aa05fe652c3856adeb0b915804538b3ba0b10d81c1e3dd7fcdd157e168c,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10H0_SGUC_metric_reaudit_fix1_v1\R10H0_metric_reaudit_per_seed.csv,outputs\Q1_R10H0_SGUC_metric_reaudit_fix1_v1\R10H0_metric_reaudit_per_seed.csv,2811,4da72b867d94d39d57f30f12b644f8c31716985cd880bf490a3125a929289fc4,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10H0_SGUC_metric_reaudit_fix1_v1\R10H0_metric_reaudit_summary.csv,outputs\Q1_R10H0_SGUC_metric_reaudit_fix1_v1\R10H0_metric_reaudit_summary.csv,784,a87933c0246869cee61e00ef10b33351a0e4d14e681d9a1ba6295379afb4c611,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10H0_SGUC_seed_robustness_v1\R10H0_seed_summary.csv,outputs\Q1_R10H0_SGUC_seed_robustness_v1\R10H0_seed_summary.csv,253,fcd74ce4de4f33aaf960d235a27c8ea99cc050b53f3fbd5844ac5e7a3398b63b,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10H1_external_label_lineage_audit_fix1_v1\external_label_lineage_table_summary.csv,outputs\Q1_R10H1_external_label_lineage_audit_fix1_v1\external_label_lineage_table_summary.csv,495,0c7c361861613280962cdbc1ba9dbd80e96fd00717a4c325b70c6285254710c3,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10H1_external_lineage_bridge_audit_fix1_v1\external_lineage_bridge_summary.csv,outputs\Q1_R10H1_external_lineage_bridge_audit_fix1_v1\external_lineage_bridge_summary.csv,2762,6108af0818862e00ba6d6c2aef5f39196dc32041b92f8359cf1196dccedb529a,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10H1_numeric_equivalence_state_bridge_audit_fix1_v1\numeric_equivalence_tolerance_summary.csv,outputs\Q1_R10H1_numeric_equivalence_state_bridge_audit_fix1_v1\numeric_equivalence_tolerance_summary.csv,262,228a77ab21fa35c7904cf37c8ad92e583b49da7fb510ef90989127fa980f1965,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10H1_R05D2_state_bridge_audit_fix1_v1\R05D2_state_bridge_summary.csv,outputs\Q1_R10H1_R05D2_state_bridge_audit_fix1_v1\R05D2_state_bridge_summary.csv,457,4b861ecfa5b11ff0466d53c0074d39fbec62a6bbc2206a16774f7feaf0d1fb3f,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10H2_NeoPolyp_external_labeled_panel_fix1_v1\neopolyp_external_panel_audit_summary.csv,outputs\Q1_R10H2_NeoPolyp_external_labeled_panel_fix1_v1\neopolyp_external_panel_audit_summary.csv,278,042456ed1ffdb583a99c5c2e77a083ffa1fde064f7f7976536b7c3e8f2e2ee90,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10H3_case_heldout_cross_domain_transfer_fix1_v1\R10H3_summary.csv,outputs\Q1_R10H3_case_heldout_cross_domain_transfer_fix1_v1\R10H3_summary.csv,1342,d7113a94a67f7c0babb9663d34b581ff031276923d8ce92cccf83eef52dc8970,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10H4_structure_transfer_mechanism_audit_fix1_v1\R10H4_summary.csv,outputs\Q1_R10H4_structure_transfer_mechanism_audit_fix1_v1\R10H4_summary.csv,1281,25d83ecbf187ff091231eab7772b00a0c27986740c772fdd7db49012b39ddf1a,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R10H4_structure_transfer_mechanism_audit_fix1_v1\R10H4_univariate_direction_audit.csv,outputs\Q1_R10H4_structure_transfer_mechanism_audit_fix1_v1\R10H4_univariate_direction_audit.csv,3534,0bd5d9a3d13cf4f5fe9d64d6f9cc29c753dc58b1fc427bc002f6126e4a183930,.csv,protocol_or_result_sidecar,,
